A_SECTOR,SHELF,AIMS_REEF_NAME,REEF_NAME,FULLREEF_ID,REPORT_YEAR,VISIT_NO,REEF_LAT,REEF_LONG,OPENORCLOSED,OPENORCLOSED_AFTER2004,MP_ZONE,NEW_ZONE_2004,SITE_NO,TRANSECT_NO,BLEACHING_PERHC,WHITESYNDROME,SEB_DISEASE,BROWNB_DISEASE,BLACKBAND,AN,U_SCAR
CA,I,Green Island,GREEN ISLAND REEF,16049S,2002,10,-16.75833333,145.98,C,C,NP/BZ,Scientific Research,2,2,0,0,0,0,0,0,0
CA,I,Green Island,GREEN ISLAND REEF,16049S,2002,10,-16.75833333,145.98,C,C,NP/BZ,Scientific Research,2,3,0,0,0,0,0,0,0
CA,I,Green Island,GREEN ISLAND REEF,16049S,2002,10,-16.75833333,145.98,C,C,NP/BZ,Scientific Research,2,4,0,0,0,0,0,0,0
CA,I,Green Island,GREEN ISLAND REEF,16049S,2002,10,-16.75833333,145.98,C,C,NP/BZ,Scientific Research,2,5,0,0,0,0,0,0,0
CA,I,Green Island,GREEN ISLAND REEF,16049S,2002,10,-16.75833333,145.98,C,C,NP/BZ,Scientific Research,3,1,0,0,0,0,0,0,0
CA,I,Green Island,GREEN ISLAND REEF,16049S,2002,10,-16.75833333,145.98,C,C,NP/BZ,Scientific Research,3,2,0,0,0,0,0,0,0
CA,I,Green Island,GREEN ISLAND REEF,16049S,2002,10,-16.75833333,145.98,C,C,NP/BZ,Scientific Research,3,3,0,0,0,0,0,0,0
CA,I,Green Island,GREEN ISLAND REEF,16049S,2002,10,-16.75833333,145.98,C,C,NP/BZ,Scientific Research,3,4,0,0,0,0,0,0,0
CA,I,Green Island,GREEN ISLAND REEF,16049S,2002,10,-16.75833333,145.98,C,C,NP/BZ,Scientific Research,3,5,0,0,0,0,0,0,0
CA,M,Hastings Reef,HASTINGS REEF,16057S,2002,10,-16.51666667,146.0166667,C,C,NP/BZ/HP,Marine National Park,1,1,0,0,0,0,0,0,0
CA,M,Hastings Reef,HASTINGS REEF,16057S,2002,10,-16.51666667,146.0166667,C,C,NP/BZ/HP,Marine National Park,1,2,0,0,0,0,0,0,0
CA,M,Hastings Reef,HASTINGS REEF,16057S,2002,10,-16.51666667,146.0166667,C,C,NP/BZ/HP,Marine National Park,1,3,0,0,0,0,0,0,0
CA,M,Hastings Reef,HASTINGS REEF,16057S,2002,10,-16.51666667,146.0166667,C,C,NP/BZ/HP,Marine National Park,1,4,0,0,0,0,0,0,0
CA,M,Hastings Reef,HASTINGS REEF,16057S,2002,10,-16.51666667,146.0166667,C,C,NP/BZ/HP,Marine National Park,1,5,0,0,0,0,0,0,0
CA,M,Hastings Reef,HASTINGS REEF,16057S,2002,10,-16.51666667,146.0166667,C,C,NP/BZ/HP,Marine National Park,2,1,0,0,0,0,0,0,0
CA,M,Hastings Reef,HASTINGS REEF,16057S,2002,10,-16.51666667,146.0166667,C,C,NP/BZ/HP,Marine National Park,2,2,0,0,0,0,0,0,1
CA,M,Hastings Reef,HASTINGS REEF,16057S,2002,10,-16.51666667,146.0166667,C,C,NP/BZ/HP,Marine National Park,2,3,0,0,0,0,0,0,0
CA,M,Hastings Reef,HASTINGS REEF,16057S,2002,10,-16.51666667,146.0166667,C,C,NP/BZ/HP,Marine National Park,2,4,0,0,0,0,0,0,1
CA,M,Hastings Reef,HASTINGS REEF,16057S,2002,10,-16.51666667,146.0166667,C,C,NP/BZ/HP,Marine National Park,2,5,0,0,0,0,0,0,1
CA,M,Hastings Reef,HASTINGS REEF,16057S,2002,10,-16.51666667,146.0166667,C,C,NP/BZ/HP,Marine National Park,3,1,0,0,0,0,0,0,3
CA,M,Hastings Reef,HASTINGS REEF,16057S,2002,10,-16.51666667,146.0166667,C,C,NP/BZ/HP,Marine National Park,3,2,0,0,0,0,0,0,4
CA,M,Hastings Reef,HASTINGS REEF,16057S,2002,10,-16.51666667,146.0166667,C,C,NP/BZ/HP,Marine National Park,3,3,0,0,0,0,0,0,3
CA,M,Hastings Reef,HASTINGS REEF,16057S,2002,10,-16.51666667,146.0166667,C,C,NP/BZ/HP,Marine National Park,3,4,0,1,0,0,0,0,3
CA,M,Hastings Reef,HASTINGS REEF,16057S,2002,10,-16.51666667,146.0166667,C,C,NP/BZ/HP,Marine National Park,3,5,0,1,0,0,0,0,6
TO,I,Havannah Island,HAVANNAH REEF,18065S,2002,10,-18.85,146.5416667,O,O,GUA,Habitat Protection,1,1,0,0,0,0,0,0,1
TO,I,Havannah Island,HAVANNAH REEF,18065S,2002,10,-18.85,146.5416667,O,O,GUA,Habitat Protection,1,2,0,0,0,0,0,0,2
TO,I,Havannah Island,HAVANNAH REEF,18065S,2002,10,-18.85,146.5416667,O,O,GUA,Habitat Protection,1,3,0+,0,0,0,0,0,5
TO,I,Havannah Island,HAVANNAH REEF,18065S,2002,10,-18.85,146.5416667,O,O,GUA,Habitat Protection,1,4,0+,0,0,0,0,0,7
TO,I,Havannah Island,HAVANNAH REEF,18065S,2002,10,-18.85,146.5416667,O,O,GUA,Habitat Protection,1,5,0+,0,0,0,0,0,3
TO,I,Havannah Island,HAVANNAH REEF,18065S,2002,10,-18.85,146.5416667,O,O,GUA,Habitat Protection,2,1,0,0,0,0,0,0,0
TO,I,Havannah Island,HAVANNAH REEF,18065S,2002,10,-18.85,146.5416667,O,O,GUA,Habitat Protection,2,2,1,0,0,0,0,0,0
TO,I,Havannah Island,HAVANNAH REEF,18065S,2002,10,-18.85,146.5416667,O,O,GUA,Habitat Protection,2,3,1,0,0,0,0,0,0
TO,I,Havannah Island,HAVANNAH REEF,18065S,2002,10,-18.85,146.5416667,O,O,GUA,Habitat Protection,2,4,0,0,0,0,0,0,0
TO,I,Havannah Island,HAVANNAH REEF,18065S,2002,10,-18.85,146.5416667,O,O,GUA,Habitat Protection,2,5,0,0,0,0,0,0,1
TO,I,Havannah Island,HAVANNAH REEF,18065S,2002,10,-18.85,146.5416667,O,O,GUA,Habitat Protection,3,1,0,0,0,0,0,0,0
TO,I,Havannah Island,HAVANNAH REEF,18065S,2002,10,-18.85,146.5416667,O,O,GUA,Habitat Protection,3,2,0+,0,0,0,0,0,2
TO,I,Havannah Island,HAVANNAH REEF,18065S,2002,10,-18.85,146.5416667,O,O,GUA,Habitat Protection,3,3,0,0,0,0,0,0,1
TO,I,Havannah Island,HAVANNAH REEF,18065S,2002,10,-18.85,146.5416667,O,O,GUA,Habitat Protection,3,4,0,0,0,0,0,0,2
TO,I,Havannah Island,HAVANNAH REEF,18065S,2002,10,-18.85,146.5416667,O,O,GUA,Habitat Protection,3,5,0,0,0,0,0,0,1
WH,I,Hayman Island,HAYMAN ISLAND REEF,20014S,2002,10,-20.06666667,148.8916667,O,O,MNPA,Conservation Park,1,1,0,0,0,0,0,0,0
WH,I,Hayman Island,HAYMAN ISLAND REEF,20014S,2002,10,-20.06666667,148.8916667,O,O,MNPA,Conservation Park,1,2,0,0,0,0,0,0,0
WH,I,Hayman Island,HAYMAN ISLAND REEF,20014S,2002,10,-20.06666667,148.8916667,O,O,MNPA,Conservation Park,1,3,0,0,0,0,0,0,0
WH,I,Hayman Island,HAYMAN ISLAND REEF,20014S,2002,10,-20.06666667,148.8916667,O,O,MNPA,Conservation Park,1,4,0,0,0,0,0,0,0
WH,I,Hayman Island,HAYMAN ISLAND REEF,20014S,2002,10,-20.06666667,148.8916667,O,O,MNPA,Conservation Park,1,5,0,0,0,0,2,0,2
WH,I,Hayman Island,HAYMAN ISLAND REEF,20014S,2002,10,-20.06666667,148.8916667,O,O,MNPA,Conservation Park,2,1,0,0,0,0,0,0,2
WH,I,Hayman Island,HAYMAN ISLAND REEF,20014S,2002,10,-20.06666667,148.8916667,O,O,MNPA,Conservation Park,2,2,0,0,0,0,0,0,4
WH,I,Hayman Island,HAYMAN ISLAND REEF,20014S,2002,10,-20.06666667,148.8916667,O,O,MNPA,Conservation Park,2,3,0,0,0,0,0,0,6
WH,I,Hayman Island,HAYMAN ISLAND REEF,20014S,2002,10,-20.06666667,148.8916667,O,O,MNPA,Conservation Park,2,4,0,0,0,0,0,0,4
WH,I,Hayman Island,HAYMAN ISLAND REEF,20014S,2002,10,-20.06666667,148.8916667,O,O,MNPA,Conservation Park,2,5,0,0,0,0,0,0,0
WH,I,Hayman Island,HAYMAN ISLAND REEF,20014S,2002,10,-20.06666667,148.8916667,O,O,MNPA,Conservation Park,3,1,1-,0,0,0,0,0,0
WH,I,Hayman Island,HAYMAN ISLAND REEF,20014S,2002,10,-20.06666667,148.8916667,O,O,MNPA,Conservation Park,3,2,0,0,0,0,0,0,11
WH,I,Hayman Island,HAYMAN ISLAND REEF,20014S,2002,10,-20.06666667,148.8916667,O,O,MNPA,Conservation Park,3,3,0,0,0,0,0,0,4
WH,I,Hayman Island,HAYMAN ISLAND REEF,20014S,2002,10,-20.06666667,148.8916667,O,O,MNPA,Conservation Park,3,4,0,0,0,0,0,0,0
WH,I,Hayman Island,HAYMAN ISLAND REEF,20014S,2002,10,-20.06666667,148.8916667,O,O,MNPA,Conservation Park,3,5,0,0,0,0,0,0,0
SW,M,Horseshoe Reef,HORSESHOE,22104S,2002,10,-22.03333333,152.5916667,O,O,GUB,Habitat Protection,1,1,0,0,0,0,0,0,0
SW,M,Horseshoe Reef,HORSESHOE,22104S,2002,10,-22.03333333,152.5916667,O,O,GUB,Habitat Protection,1,2,0,0,0,0,0,0,0
SW,M,Horseshoe Reef,HORSESHOE,22104S,2002,10,-22.03333333,152.5916667,O,O,GUB,Habitat Protection,1,3,0,0,0,0,0,0,0
SW,M,Horseshoe Reef,HORSESHOE,22104S,2002,10,-22.03333333,152.5916667,O,O,GUB,Habitat Protection,1,4,0,0,0,0,0,0,1
SW,M,Horseshoe Reef,HORSESHOE,22104S,2002,10,-22.03333333,152.5916667,O,O,GUB,Habitat Protection,1,5,0,0,0,0,0,0,4
SW,M,Horseshoe Reef,HORSESHOE,22104S,2002,10,-22.03333333,152.5916667,O,O,GUB,Habitat Protection,2,1,0,0,0,0,0,0,0
SW,M,Horseshoe Reef,HORSESHOE,22104S,2002,10,-22.03333333,152.5916667,O,O,GUB,Habitat Protection,2,2,0,0,0,0,0,0,1
SW,M,Horseshoe Reef,HORSESHOE,22104S,2002,10,-22.03333333,152.5916667,O,O,GUB,Habitat Protection,2,3,0,0,0,0,0,0,4
SW,M,Horseshoe Reef,HORSESHOE,22104S,2002,10,-22.03333333,152.5916667,O,O,GUB,Habitat Protection,2,4,0,0,0,0,0,0,0
SW,M,Horseshoe Reef,HORSESHOE,22104S,2002,10,-22.03333333,152.5916667,O,O,GUB,Habitat Protection,2,5,0,0,0,0,0,0,1
SW,M,Horseshoe Reef,HORSESHOE,22104S,2002,10,-22.03333333,152.5916667,O,O,GUB,Habitat Protection,3,1,0,0,0,0,0,0,3
SW,M,Horseshoe Reef,HORSESHOE,22104S,2002,10,-22.03333333,152.5916667,O,O,GUB,Habitat Protection,3,2,0,0,0,0,0,0,0
SW,M,Horseshoe Reef,HORSESHOE,22104S,2002,10,-22.03333333,152.5916667,O,O,GUB,Habitat Protection,3,3,0,0,0,0,0,0,0
SW,M,Horseshoe Reef,HORSESHOE,22104S,2002,10,-22.03333333,152.5916667,O,O,GUB,Habitat Protection,3,4,0,0,0,0,0,0,0
SW,M,Horseshoe Reef,HORSESHOE,22104S,2002,10,-22.03333333,152.5916667,O,O,GUB,Habitat Protection,3,5,0,1,0,0,0,0,0
WH,O,Hyde Reef,HYDE REEF,19207S,2002,10,-19.75833333,150.0916667,O,O,GUB,Habitat Protection,1,1,0,1,0,0,0,0,0
WH,O,Hyde Reef,HYDE REEF,19207S,2002,10,-19.75833333,150.0916667,O,O,GUB,Habitat Protection,1,2,0,2,0,0,0,0,1
WH,O,Hyde Reef,HYDE REEF,19207S,2002,10,-19.75833333,150.0916667,O,O,GUB,Habitat Protection,1,3,0,0,0,0,0,0,1
WH,O,Hyde Reef,HYDE REEF,19207S,2002,10,-19.75833333,150.0916667,O,O,GUB,Habitat Protection,1,4,0,0,0,0,0,0,1
WH,O,Hyde Reef,HYDE REEF,19207S,2002,10,-19.75833333,150.0916667,O,O,GUB,Habitat Protection,1,5,0,0,0,0,0,0,1
WH,O,Hyde Reef,HYDE REEF,19207S,2002,10,-19.75833333,150.0916667,O,O,GUB,Habitat Protection,2,1,0,0,0,0,0,0,0
WH,O,Hyde Reef,HYDE REEF,19207S,2002,10,-19.75833333,150.0916667,O,O,GUB,Habitat Protection,2,2,0,0,0,0,0,0,1
WH,O,Hyde Reef,HYDE REEF,19207S,2002,10,-19.75833333,150.0916667,O,O,GUB,Habitat Protection,2,3,0,0,0,0,0,0,0
WH,O,Hyde Reef,HYDE REEF,19207S,2002,10,-19.75833333,150.0916667,O,O,GUB,Habitat Protection,2,4,0,1,0,0,0,0,0
WH,O,Hyde Reef,HYDE REEF,19207S,2002,10,-19.75833333,150.0916667,O,O,GUB,Habitat Protection,2,5,0,0,0,0,0,0,0
WH,O,Hyde Reef,HYDE REEF,19207S,2002,10,-19.75833333,150.0916667,O,O,GUB,Habitat Protection,3,1,0,0,0,0,0,0,0
WH,O,Hyde Reef,HYDE REEF,19207S,2002,10,-19.75833333,150.0916667,O,O,GUB,Habitat Protection,3,2,0,0,0,0,0,0,1
WH,O,Hyde Reef,HYDE REEF,19207S,2002,10,-19.75833333,150.0916667,O,O,GUB,Habitat Protection,3,3,0,0,0,0,0,0,0
WH,O,Hyde Reef,HYDE REEF,19207S,2002,10,-19.75833333,150.0916667,O,O,GUB,Habitat Protection,3,4,0,1,0,0,0,0,0
WH,O,Hyde Reef,HYDE REEF,19207S,2002,10,-19.75833333,150.0916667,O,O,GUB,Habitat Protection,3,5,0,0,0,0,0,0,0
TO,M,John Brewer Reef,JOHN BREWER REEF,18075S,2002,10,-18.63333333,147.0583333,O,O,MNPA,Conservation Park,1,1,0,0,0,0,0,0,0
TO,M,John Brewer Reef,JOHN BREWER REEF,18075S,2002,10,-18.63333333,147.0583333,O,O,MNPA,Conservation Park,1,2,0,0,0,0,0,0,0
TO,M,John Brewer Reef,JOHN BREWER REEF,18075S,2002,10,-18.63333333,147.0583333,O,O,MNPA,Conservation Park,1,3,0,0,0,0,0,0,0
TO,M,John Brewer Reef,JOHN BREWER REEF,18075S,2002,10,-18.63333333,147.0583333,O,O,MNPA,Conservation Park,1,4,0,0,0,0,0,0,0
TO,M,John Brewer Reef,JOHN BREWER REEF,18075S,2002,10,-18.63333333,147.0583333,O,O,MNPA,Conservation Park,1,5,0,0,0,0,0,0,0
TO,M,John Brewer Reef,JOHN BREWER REEF,18075S,2002,10,-18.63333333,147.0583333,O,O,MNPA,Conservation Park,2,1,1-,0,0,0,0,0,0
TO,M,John Brewer Reef,JOHN BREWER REEF,18075S,2002,10,-18.63333333,147.0583333,O,O,MNPA,Conservation Park,2,2,1-,0,0,0,0,0,0
TO,M,John Brewer Reef,JOHN BREWER REEF,18075S,2002,10,-18.63333333,147.0583333,O,O,MNPA,Conservation Park,2,3,1-,0,0,0,0,0,0
TO,M,John Brewer Reef,JOHN BREWER REEF,18075S,2002,10,-18.63333333,147.0583333,O,O,MNPA,Conservation Park,2,4,1-,0,0,0,0,0,0
TO,M,John Brewer Reef,JOHN BREWER REEF,18075S,2002,10,-18.63333333,147.0583333,O,O,MNPA,Conservation Park,2,5,1-,0,0,0,0,0,0
TO,M,John Brewer Reef,JOHN BREWER REEF,18075S,2002,10,-18.63333333,147.0583333,O,O,MNPA,Conservation Park,3,1,2,0,0,0,0,0,0
TO,M,John Brewer Reef,JOHN BREWER REEF,18075S,2002,10,-18.63333333,147.0583333,O,O,MNPA,Conservation Park,3,2,2,0,0,0,0,0,0
TO,M,John Brewer Reef,JOHN BREWER REEF,18075S,2002,10,-18.63333333,147.0583333,O,O,MNPA,Conservation Park,3,3,2,0,0,0,0,0,0
TO,M,John Brewer Reef,JOHN BREWER REEF,18075S,2002,10,-18.63333333,147.0583333,O,O,MNPA,Conservation Park,3,4,1,0,0,0,0,0,0
TO,M,John Brewer Reef,JOHN BREWER REEF,18075S,2002,10,-18.63333333,147.0583333,O,O,MNPA,Conservation Park,3,5,2,0,0,0,0,0,0
CB,O,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2002,10,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,1,1,0,2,0,0,0,0,0
CB,O,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2002,10,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,1,2,0,10,0,0,0,0,0
CB,O,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2002,10,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,1,3,0,4,0,0,0,0,0
CB,O,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2002,10,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,1,4,0,4,0,0,0,0,0
CB,O,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2002,10,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,1,5,0,4,0,0,0,0,0
CB,O,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2002,10,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,2,1,0,0,0,0,0,0,1
CB,O,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2002,10,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,2,2,0,2,0,0,0,0,2
CB,O,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2002,10,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,2,3,0,1,0,0,0,0,3
CB,O,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2002,10,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,2,4,0,1,0,0,0,0,2
CB,O,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2002,10,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,2,5,0,0,0,0,0,0,1
CB,O,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2002,10,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,3,1,0,1,0,0,0,0,0
CB,O,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2002,10,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,3,2,0,2,0,0,0,0,0
CB,O,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2002,10,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,3,3,0,2,0,0,0,0,0
CB,O,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2002,10,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,3,4,0,0,0,0,0,0,0
CB,O,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2002,10,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,3,5,0,4,0,0,0,0,0
WH,I,Langford and Bird Isles,LANGFORD-BIRD REEF,20019S,2002,10,-20.09166667,148.875,O,C,MNPA,Marine National Park,1,1,0,0,0,0,0,0,1
WH,I,Langford and Bird Isles,LANGFORD-BIRD REEF,20019S,2002,10,-20.09166667,148.875,O,C,MNPA,Marine National Park,1,2,0,0,0,0,0,0,0
WH,I,Langford and Bird Isles,LANGFORD-BIRD REEF,20019S,2002,10,-20.09166667,148.875,O,C,MNPA,Marine National Park,1,3,0,0,0,0,0,0,0
WH,I,Langford and Bird Isles,LANGFORD-BIRD REEF,20019S,2002,10,-20.09166667,148.875,O,C,MNPA,Marine National Park,1,4,0+,0,0,0,0,0,0
WH,I,Langford and Bird Isles,LANGFORD-BIRD REEF,20019S,2002,10,-20.09166667,148.875,O,C,MNPA,Marine National Park,1,5,0,0,0,0,0,0,0
WH,I,Langford and Bird Isles,LANGFORD-BIRD REEF,20019S,2002,10,-20.09166667,148.875,O,C,MNPA,Marine National Park,2,1,0,0,0,0,0,0,2
WH,I,Langford and Bird Isles,LANGFORD-BIRD REEF,20019S,2002,10,-20.09166667,148.875,O,C,MNPA,Marine National Park,2,2,0,1,0,0,0,0,1
WH,I,Langford and Bird Isles,LANGFORD-BIRD REEF,20019S,2002,10,-20.09166667,148.875,O,C,MNPA,Marine National Park,2,3,0,0,0,0,0,0,2
WH,I,Langford and Bird Isles,LANGFORD-BIRD REEF,20019S,2002,10,-20.09166667,148.875,O,C,MNPA,Marine National Park,2,4,0,0,0,0,0,0,3
WH,I,Langford and Bird Isles,LANGFORD-BIRD REEF,20019S,2002,10,-20.09166667,148.875,O,C,MNPA,Marine National Park,2,5,0,0,0,0,0,0,1
WH,I,Langford and Bird Isles,LANGFORD-BIRD REEF,20019S,2002,10,-20.09166667,148.875,O,C,MNPA,Marine National Park,3,1,0,0,0,0,0,0,0
WH,I,Langford and Bird Isles,LANGFORD-BIRD REEF,20019S,2002,10,-20.09166667,148.875,O,C,MNPA,Marine National Park,3,2,0+,0,0,0,0,0,0
WH,I,Langford and Bird Isles,LANGFORD-BIRD REEF,20019S,2002,10,-20.09166667,148.875,O,C,MNPA,Marine National Park,3,3,0,0,0,0,0,0,0
WH,I,Langford and Bird Isles,LANGFORD-BIRD REEF,20019S,2002,10,-20.09166667,148.875,O,C,MNPA,Marine National Park,3,4,0+,0,0,0,0,0,0
WH,I,Langford and Bird Isles,LANGFORD-BIRD REEF,20019S,2002,10,-20.09166667,148.875,O,C,MNPA,Marine National Park,3,5,0,0,0,0,0,0,0
CL,I,Linnet Reef,LINNET REEF,14126S,2002,10,-14.78333333,145.3416667,O,O,HP,Habitat Protection,1,1,0,0,0,0,0,0,0
CL,I,Linnet Reef,LINNET REEF,14126S,2002,10,-14.78333333,145.3416667,O,O,HP,Habitat Protection,1,2,0,0,0,0,0,0,4
CL,I,Linnet Reef,LINNET REEF,14126S,2002,10,-14.78333333,145.3416667,O,O,HP,Habitat Protection,1,3,0,0,0,0,0,0,3
CL,I,Linnet Reef,LINNET REEF,14126S,2002,10,-14.78333333,145.3416667,O,O,HP,Habitat Protection,1,4,0,0,0,0,0,0,3
CL,I,Linnet Reef,LINNET REEF,14126S,2002,10,-14.78333333,145.3416667,O,O,HP,Habitat Protection,1,5,0,0,0,0,0,0,2
CL,I,Linnet Reef,LINNET REEF,14126S,2002,10,-14.78333333,145.3416667,O,O,HP,Habitat Protection,2,1,0+,0,0,0,0,0,2
CL,I,Linnet Reef,LINNET REEF,14126S,2002,10,-14.78333333,145.3416667,O,O,HP,Habitat Protection,2,2,0,0,0,0,0,0,1
CL,I,Linnet Reef,LINNET REEF,14126S,2002,10,-14.78333333,145.3416667,O,O,HP,Habitat Protection,2,3,0,0,0,0,0,0,2
CL,I,Linnet Reef,LINNET REEF,14126S,2002,10,-14.78333333,145.3416667,O,O,HP,Habitat Protection,2,4,0,0,0,0,0,0,0
CL,I,Linnet Reef,LINNET REEF,14126S,2002,10,-14.78333333,145.3416667,O,O,HP,Habitat Protection,2,5,0,0,0,0,0,0,3
CL,I,Linnet Reef,LINNET REEF,14126S,2002,10,-14.78333333,145.3416667,O,O,HP,Habitat Protection,3,1,0,0,0,0,0,0,2
CL,I,Linnet Reef,LINNET REEF,14126S,2002,10,-14.78333333,145.3416667,O,O,HP,Habitat Protection,3,2,0,0,0,0,0,0,2
CL,I,Linnet Reef,LINNET REEF,14126S,2002,10,-14.78333333,145.3416667,O,O,HP,Habitat Protection,3,3,0,0,0,0,0,0,6
CL,I,Linnet Reef,LINNET REEF,14126S,2002,10,-14.78333333,145.3416667,O,O,HP,Habitat Protection,3,4,0,0,0,0,0,0,1
CL,I,Linnet Reef,LINNET REEF,14126S,2002,10,-14.78333333,145.3416667,O,O,HP,Habitat Protection,3,5,0,0,0,0,0,0,3
CL,M,Lizard Isles,LIZARD ISLAND,14116S,2002,10,-14.675,145.4666667,O,O,GUB,Conservation Park,1,1,0,0,0,0,0,0,0
CL,M,Lizard Isles,LIZARD ISLAND,14116S,2002,10,-14.675,145.4666667,O,O,GUB,Conservation Park,1,2,0,0,0,0,0,0,0
CL,M,Lizard Isles,LIZARD ISLAND,14116S,2002,10,-14.675,145.4666667,O,O,GUB,Conservation Park,1,3,0,1,0,0,0,0,0
CL,M,Lizard Isles,LIZARD ISLAND,14116S,2002,10,-14.675,145.4666667,O,O,GUB,Conservation Park,1,4,0,0,0,0,0,0,0
CL,M,Lizard Isles,LIZARD ISLAND,14116S,2002,10,-14.675,145.4666667,O,O,GUB,Conservation Park,1,5,0,0,0,0,0,0,0
CL,M,Lizard Isles,LIZARD ISLAND,14116S,2002,10,-14.675,145.4666667,O,O,GUB,Conservation Park,2,1,0,0,0,0,0,0,0
CL,M,Lizard Isles,LIZARD ISLAND,14116S,2002,10,-14.675,145.4666667,O,O,GUB,Conservation Park,2,2,0,0,0,0,0,0,0
CL,M,Lizard Isles,LIZARD ISLAND,14116S,2002,10,-14.675,145.4666667,O,O,GUB,Conservation Park,2,3,0,0,0,0,0,0,0
CL,M,Lizard Isles,LIZARD ISLAND,14116S,2002,10,-14.675,145.4666667,O,O,GUB,Conservation Park,2,4,0,0,0,0,0,0,0
CL,M,Lizard Isles,LIZARD ISLAND,14116S,2002,10,-14.675,145.4666667,O,O,GUB,Conservation Park,2,5,0,0,0,0,0,0,2
CL,M,Lizard Isles,LIZARD ISLAND,14116S,2002,10,-14.675,145.4666667,O,O,GUB,Conservation Park,3,1,0,0,0,0,0,0,1
CL,M,Lizard Isles,LIZARD ISLAND,14116S,2002,10,-14.675,145.4666667,O,O,GUB,Conservation Park,3,2,0,0,0,0,0,0,2
CL,M,Lizard Isles,LIZARD ISLAND,14116S,2002,10,-14.675,145.4666667,O,O,GUB,Conservation Park,3,3,0,0,0,0,0,0,0
CL,M,Lizard Isles,LIZARD ISLAND,14116S,2002,10,-14.675,145.4666667,O,O,GUB,Conservation Park,3,4,0,0,0,0,0,0,0
CL,M,Lizard Isles,LIZARD ISLAND,14116S,2002,10,-14.675,145.4666667,O,O,GUB,Conservation Park,3,5,0,0,0,0,0,0,3
CA,I,Low Isles,LOW ISLANDS REEF,16028S,2002,10,-16.38333333,145.5666667,C,C,NP/BZ/SC,Marine National Park,1,1,0,0,0,0,0,0,0
CA,I,Low Isles,LOW ISLANDS REEF,16028S,2002,10,-16.38333333,145.5666667,C,C,NP/BZ/SC,Marine National Park,1,2,0,0,0,0,0,0,0
CA,I,Low Isles,LOW ISLANDS REEF,16028S,2002,10,-16.38333333,145.5666667,C,C,NP/BZ/SC,Marine National Park,1,3,0,0,0,0,0,0,0
CA,I,Low Isles,LOW ISLANDS REEF,16028S,2002,10,-16.38333333,145.5666667,C,C,NP/BZ/SC,Marine National Park,1,4,0,0,0,0,0,0,0
CA,I,Low Isles,LOW ISLANDS REEF,16028S,2002,10,-16.38333333,145.5666667,C,C,NP/BZ/SC,Marine National Park,1,5,0,0,0,0,0,0,0
CA,I,Low Isles,LOW ISLANDS REEF,16028S,2002,10,-16.38333333,145.5666667,C,C,NP/BZ/SC,Marine National Park,2,1,0,0,0,0,0,0,1
CA,I,Low Isles,LOW ISLANDS REEF,16028S,2002,10,-16.38333333,145.5666667,C,C,NP/BZ/SC,Marine National Park,2,2,0,0,0,0,0,0,0
CA,I,Low Isles,LOW ISLANDS REEF,16028S,2002,10,-16.38333333,145.5666667,C,C,NP/BZ/SC,Marine National Park,2,3,0,0,0,0,0,0,0
CA,I,Low Isles,LOW ISLANDS REEF,16028S,2002,10,-16.38333333,145.5666667,C,C,NP/BZ/SC,Marine National Park,2,4,0,0,0,0,0,0,0
CA,I,Low Isles,LOW ISLANDS REEF,16028S,2002,10,-16.38333333,145.5666667,C,C,NP/BZ/SC,Marine National Park,2,5,0,0,0,0,0,0,2
CA,I,Low Isles,LOW ISLANDS REEF,16028S,2002,10,-16.38333333,145.5666667,C,C,NP/BZ/SC,Marine National Park,3,1,0,0,0,0,0,0,0
